-2,036455	0,986574
-1,961455	0,987226
-1,902759	0,986574
-1,729933	0,986574
-1,661455	0,986900
-1,713629	0,988205
-1,964716	0,987878
-2,320151	0,989183
-2,486456	0,993096
-1,788629	0,992444
-2,183195	0,995705
-2,150586	0,996683
-2,007107	0,997009
-2,365804	1,000922
-2,121238	1,000270
-2,007107	1,002552
-1,919064	1,002226
-2,209282	1,004835
-2,225586	1,007118
-1,853846	1,009074
-1,795150	1,009726
-2,378847	1,009726
-2,147325	1,011683
-2,157108	1,013313
-2,137542	1,014618
-1,971238	1,015922
-1,964716	1,019509
-2,173412	1,019835
-2,029934	1,020813
-2,078847	1,022444
-2,277760	1,023748
-1,974499	1,025052
-2,088629	1,027009
-2,069064	1,027335
-2,000586	1,031248
-2,013629	1,030922
-1,948412	1,032879
-2,111455	1,034509
-1,733194	1,036792
-1,804933	1,035813
-2,408195	1,038422
-2,131021	1,040053
-2,173412	1,042661
-2,157108	1,043639
-2,007107	1,045270
-2,052760	1,046574
-2,016890	1,047879
-2,127760	1,048531
-2,212543	1,049835
-2,137542	1,050813
-2,065803	1,054074
-2,078847	1,054400
-1,873411	1,056683
-2,525587	1,058640
-2,434282	1,058640
-2,613630	1,061574
-2,245151	1,062226
-2,212543	1,063205
-2,059281	1,065161
-2,502761	1,065487
-2,251673	1,067118
-2,091890	1,068748
-2,372325	1,071683
-2,333195	1,071683
-2,574500	1,074292
-2,157108	1,073966
-2,245151	1,077879
-2,450586	1,077226
-2,391891	1,078531
-2,163629	1,081466
-2,489717	1,083096
-2,734283	1,084727
-2,457108	1,085053
-2,678848	1,087335
-2,222325	1,087987
-2,199499	1,089944
-2,238630	1,090596
-2,411456	1,091248
-2,375586	1,093205
-2,642978	1,095813
-2,783196	1,096140
-2,499500	1,098422
-1,941890	1,100705
-2,708196	1,101031
-2,665804	1,103966
-2,502761	1,105270
-2,610369	1,106574
-2,597326	1,107553
-2,440804	1,108857
-2,375586	1,110814
-2,206021	1,110487
-2,642978	1,114074
-2,499500	1,114074
-2,372325	1,117009
-2,603848	1,116683
-2,512543	1,118314
-2,457108	1,121248
-2,571239	1,119944
-2,395152	1,122879
-2,483195	1,123857
-2,603848	1,127118
-2,642978	1,127118
-2,753848	1,128096
-2,496239	1,129401
-2,173412	1,130705
-2,434282	1,133966
-2,444065	1,135270
-2,417978	1,136248
-2,401673	1,137879
-2,548413	1,139183
-2,352760	1,140814
-2,473413	1,142770
-2,457108	1,142118
-2,522326	1,145705
-2,734283	1,146357
-2,479934	1,148314
-2,982109	1,148966
-2,486456	1,151574
-2,558195	1,152227
-2,323412	1,154835
-2,101673	1,155814
-2,424499	1,157118
-2,277760	1,157444
-2,258195	1,158748
-2,489717	1,162009
-2,127760	1,162009
-2,059281	1,164292
-2,349499	1,164618
-1,912542	1,166901
-2,414717	1,169183
-2,134282	1,170488
-2,179934	1,170488
-2,613630	1,173422
-2,339717	1,174401
-2,378847	1,176031
-2,140803	1,176683
-2,310369	1,178966
-2,033194	1,181901
-2,261456	1,180922
-2,346238	1,182553
-2,577761	1,185488
-2,603848	1,185488
-2,346238	1,186792
-2,219064	1,189075
-2,362543	1,191357
-2,342978	1,192009
-2,003847	1,194292
-2,378847	1,195596
-2,206021	1,196575
-2,382108	1,196901
-2,264717	1,198205
-2,085368	1,201792
-2,225586	1,200488
-1,876672	1,204727
-2,166890	1,205053
-2,320151	1,205379
-2,003847	1,208966
-2,023412	1,209618
-2,144064	1,210596
-2,013629	1,212879
-2,160369	1,214183
-2,470152	1,214509
-2,251673	1,216792
-2,365804	1,217770
-2,499500	1,220379
-1,840803	1,221683
-2,003847	1,222009
-2,382108	1,222988
-2,486456	1,225270
-2,535369	1,227227
-2,479934	1,228205
-2,127760	1,230488
-2,584282	1,230162
-2,538630	1,232444
-2,616891	1,235053
-1,945151	1,236357
-2,225586	1,235705
-2,434282	1,239944
-2,140803	1,239944
-2,196238	1,240596
-2,444065	1,243857
-2,453847	1,245162
-2,476673	1,245488
-2,639717	1,247770
-2,277760	1,248749
-2,558195	1,249401
-2,851674	1,252336
-2,173412	1,252336
-2,281021	1,255596
-2,682109	1,256575
-2,444065	1,258205
-2,166890	1,259183
-2,323412	1,260814
-2,584282	1,262118
-2,512543	1,262118
-2,232108	1,265379
-2,235369	1,266031
-2,457108	1,266357
-1,945151	1,269618
-1,883194	1,269944
-2,300586	1,271249
-2,251673	1,274836
-2,395152	1,275814
-2,369065	1,276792
-2,466891	1,277118
-2,258195	1,280705
-2,294064	1,281031
-2,215803	1,281683
-2,219064	1,284618
-2,241890	1,285270
