11,220325	0,988857
10,800846	0,987226
10,253019	0,988857
10,672498	0,988857
10,187279	0,988205
10,440845	0,988857
10,478410	0,990487
10,378236	0,992118
10,328149	0,993748
10,494063	0,995379
10,484671	0,997335
10,127801	0,998313
10,628672	0,998965
10,453367	1,000596
10,753889	1,000922
11,289195	1,002552
11,539630	1,003531
10,706933	1,005813
9,930583	1,006465
10,062062	1,008748
9,536148	1,010379
10,368845	1,012009
10,782063	1,012987
10,738237	1,015596
10,778933	1,016248
11,157716	1,018531
10,829020	1,020161
10,985542	1,021792
10,800846	1,022118
10,597367	1,022444
9,965018	1,025705
10,919803	1,026683
10,700672	1,027987
10,528497	1,030270
10,735107	1,031248
10,879107	1,032552
10,963629	1,034509
10,716324	1,035487
10,681889	1,037118
10,800846	1,039074
11,270412	1,038748
11,389369	1,042009
11,201542	1,043639
10,750759	1,045596
11,373716	1,045270
10,647454	1,045922
10,835281	1,047879
11,214064	1,050813
10,778933	1,051139
11,045020	1,053096
10,763281	1,053748
10,553541	1,055379
11,082586	1,058313
11,646065	1,058313
11,542760	1,060922
11,041890	1,060922
11,307977	1,064183
11,254760	1,064183
10,772672	1,066140
11,223455	1,067770
11,279803	1,069074
10,760150	1,070379
11,307977	1,072335
11,126412	1,073966
11,282934	1,076574
11,386238	1,076574
11,358064	1,078531
10,800846	1,080161
11,445717	1,081466
11,229716	1,082770
10,381367	1,082770
11,639804	1,087661
11,583456	1,087009
10,947977	1,087335
11,549021	1,087661
11,968500	1,092227
11,790065	1,092879
11,104499	1,094183
11,561543	1,095161
11,314238	1,096140
11,307977	1,098748
11,520847	1,099727
11,549021	1,101357
11,511456	1,102661
10,816498	1,103314
11,539630	1,105596
12,272153	1,106248
11,520847	1,109183
11,802587	1,110487
11,376847	1,113096
11,348673	1,113422
11,868326	1,114074
10,522237	1,116357
11,539630	1,117009
12,156327	1,118640
12,428675	1,120596
11,486412	1,122553
11,808848	1,122553
11,934065	1,125814
11,511456	1,124509
11,680500	1,128748
11,739978	1,129727
12,171979	1,130053
12,394240	1,132335
11,830761	1,134944
12,040500	1,135922
11,705543	1,136248
12,391110	1,138205
12,009196	1,138205
11,743109	1,140161
11,320499	1,142444
12,256501	1,143748
11,949718	1,145705
12,585197	1,145705
12,049892	1,147335
12,810589	1,148966
12,513197	1,149618
12,171979	1,151248
11,940326	1,154183
11,981022	1,155161
11,552152	1,156792
12,491284	1,159401
12,331631	1,158422
12,647806	1,161031
12,935806	1,162988
12,444327	1,163640
12,290936	1,166248
12,572675	1,166901
12,469371	1,168857
12,140674	1,169183
12,635284	1,172444
12,907632	1,174401
12,945198	1,174401
12,610241	1,175705
12,506936	1,177988
12,591458	1,179618
12,913893	1,179944
13,402242	1,182553
13,007807	1,182227
13,389720	1,185161
12,713545	1,187444
12,801197	1,188096
12,694763	1,188096
12,992154	1,190053
12,569545	1,192988
13,561895	1,193640
12,982763	1,194618
13,107981	1,194944
12,588328	1,196901
13,696504	1,200162
13,073546	1,200162
13,718417	1,202770
13,151807	1,203422
13,514938	1,206031
13,223807	1,207009
14,285026	1,207988
13,258242	1,210596
13,458590	1,210922
13,248851	1,212553
13,158068	1,213857
13,405373	1,214835
13,032850	1,216792
13,076676	1,217444
13,045372	1,219075
13,186242	1,220705
13,477373	1,222662
13,993895	1,223966
13,383459	1,225596
13,427286	1,226575
13,386590	1,228857
13,586938	1,229509
13,239459	1,232118
13,561895	1,234401
13,909374	1,233096
13,815460	1,236357
13,590069	1,237662
13,264503	1,239944
13,843634	1,239944
13,539982	1,241575
13,649547	1,242553
13,455460	1,245162
13,536851	1,246466
13,834243	1,246792
13,887460	1,248096
13,784156	1,249401
14,084678	1,252988
13,527460	1,253314
14,162939	1,254292
13,624503	1,256575
13,555634	1,259183
13,308329	1,259183
13,768504	1,260488
13,824852	1,263096
13,521199	1,262770
13,658938	1,266357
13,862417	1,266031
13,117372	1,267988
13,921895	1,268966
13,849895	1,270596
13,968852	1,272553
14,294418	1,273205
13,724678	1,275488
13,837373	1,275488
14,266244	1,278749
14,363287	1,280053
14,106591	1,280705
14,513549	1,282336
14,604331	1,284618
14,338244	1,286901
14,266244	1,285923
13,956330	1,288205
14,266244	1,289183
14,479114	1,292444
14,072156	1,293096
14,216157	1,293749
14,904854	1,295705
15,261724	1,296683
14,322592	1,297988
14,306940	1,300270
14,986245	1,300596
14,748332	1,303205
14,619984	1,303857
14,854767	1,305488
14,169200	1,308097
15,797029	1,308749
14,851636	1,309727
14,717027	1,311357
15,152159	1,312662
15,496507	1,313640
15,496507	1,314944
14,964332	1,318205
14,867288	1,318205
15,161550	1,320162
15,286767	1,321466
14,901723	1,323749
15,411985	1,324075
15,762594	1,325379
14,876680	1,327662
15,371289	1,328640
15,987986	1,330597
15,339985	1,332227
15,753203	1,332553
16,329204	1,335162
15,487116	1,335162
15,693725	1,336466
15,446420	1,338749
15,318072	1,341031
15,505898	1,342010
15,947290	1,342662
14,967463	1,345270
16,266595	1,346901
15,743812	1,348205
16,272856	1,349184
15,994247	1,351140
16,125726	1,352444
16,369900	1,353097
15,593551	1,354401
16,438770	1,357336
16,191465	1,358314
15,289898	1,358314
16,789379	1,361575
16,626596	1,361575
16,898944	1,364836
15,843986	1,365162
15,962943	1,366792
16,388683	1,370053
17,340337	1,371031
16,742422	1,372336
16,363639	1,372988
16,880162	1,375597
16,814423	1,375923
16,873901	1,377227
17,315293	1,378858
17,315293	1,379510
16,739292	1,381140
17,634598	1,384401
17,891294	1,383749
17,427989	1,385053
17,412337	1,387988
17,650250	1,387988
