-1,919064	0,987878
-2,134282	0,986574
-1,997325	0,987226
-2,202760	0,988531
-2,633196	0,988205
-1,902759	0,990487
-1,899498	0,991465
-2,111455	0,992444
-1,994064	0,995379
-2,349499	0,996683
-2,140803	0,996683
-1,951672	1,000596
-2,222325	0,999944
-2,052760	1,002552
-2,277760	1,003857
-1,416889	1,004509
-2,069064	1,006792
-2,069064	1,007770
-1,579933	1,010379
-2,153847	1,010379
-2,016890	1,012661
-2,003847	1,014292
-2,342978	1,014292
-2,307108	1,017226
-2,303847	1,019183
-2,108195	1,019509
-2,196238	1,021466
-1,857107	1,022770
-1,967977	1,023422
-1,892977	1,026683
-1,736455	1,027009
-2,476673	1,029618
-1,834281	1,028966
-1,469063	1,032226
-2,088629	1,032552
-1,804933	1,035487
-2,121238	1,035813
-1,606020	1,038422
-2,016890	1,039074
-2,163629	1,040053
-1,932107	1,041031
-1,974499	1,043639
-1,782107	1,044618
-1,879933	1,045922
-2,124499	1,048205
-1,876672	1,050161
-2,166890	1,051139
-1,756020	1,052770
-1,795150	1,054400
-1,902759	1,055053
-1,981020	1,057335
-1,319063	1,057661
-2,140803	1,059292
-1,860368	1,061248
-1,977759	1,062553
-2,003847	1,063857
-1,896238	1,065487
-1,413628	1,067444
-1,723411	1,069726
-2,235369	1,070053
-1,814716	1,070379
-1,827759	1,072335
-1,899498	1,075922
-2,104934	1,075270
-1,912542	1,076574
-1,720150	1,078531
-2,059281	1,079509
-1,508193	1,082770
-1,967977	1,084727
-1,677759	1,083748
-1,837542	1,085379
-1,883194	1,087661
-2,235369	1,087987
-2,114716	1,092227
-1,974499	1,092553
-2,003847	1,094509
-1,795150	1,095813
-1,517976	1,096792
-1,739716	1,098422
-1,831020	1,100705
-1,938629	1,102661
-1,837542	1,102987
-1,945151	1,103314
-2,016890	1,104292
-1,671237	1,105922
-2,222325	1,108205
-1,700585	1,109835
-1,716889	1,111140
-1,759281	1,111466
-1,625585	1,114727
-2,144064	1,115379
-1,899498	1,116683
-1,840803	1,117661
-1,857107	1,120270
-2,117977	1,120270
-1,315802	1,122879
-1,609281	1,123857
-1,961455	1,127118
-2,277760	1,128096
-2,042977	1,129074
-2,261456	1,131683
